SubjectID	Target	Assoc
3954028957	yatsı	namaz
3978999276	büro	eşya
3975627654	büro	ofis
3975297560	büro	dosya
3973880269	büro	iş
3970313078	büro	ofis
3969147097	büro	şirket
3968662250	büro	ofis
3968240808	büro	masa
3967284794	büro	ofis
3962910686	büro	iş yeri
3961569893	büro	açmak
3961062726	büro	avukat
3961058558	büro	çalışmak
3960919691	büro	dedektif
3960388073	büro	is
3960354471	büro	kendine özel
3959674601	büro	ofis
3959536556	büro	pencere
3958892469	büro	ofis
3958478795	büro	iş
3958153417	büro	ofis
3957969296	büro	amir
3957517953	büro	ofis
3957511522	büro	ofis
3957315500	büro	çalışmak
3957198167	büro	defter
3957182957	büro	ofis
3957047760	büro	avukat
3956928110	büro	ofis
3956726938	büro	amirlik
3956398919	büro	masa
3956364354	büro	ofis
3955448620	büro	meslek
3955186195	büro	ofis
3955121346	büro	bürokrasi
3954671574	büro	masa
3954590488	büro	ofis
3954425539	büro	ofis
3954381627	büro	avukat
3954237332	büro	ofis
3954226832	büro	ofis
3954204193	büro	avukat
3954178309	büro	iş
3954173294	büro	masa
3954169220	büro	iş yeri
3954143297	büro	ofis
3954143132	büro	iş yeri
3954142836	büro	avukat
3954103511	büro	mobilya
3954097659	büro	koltuk
3954038614	büro	hukuk
3954028957	büro	masa
3978999276	delik	kara
3975627654	delik	boşluk
3975297560	delik	uçurum
3973880269	delik	karınca
3970313078	delik	dikiş
3969147097	delik	kapı
3968662250	delik	kara delik
3968240808	delik	karınca
3967284794	delik	fare
3962910686	delik	terzi
3961569893	delik	deşik
3961062726	delik	kapı
3961058558	delik	kuyu
3960919691	delik	yüz
3960388073	delik	kara delik
3960354471	delik	çorap
3959674601	delik	misket
3959536556	delik	uzay
3958892469	delik	?
3958478795	delik	pantolon
3958153417	delik	boşluk
3957969296	delik	pantolon
3957517953	delik	elbise
3957511522	delik	nokta
3957315500	delik	boşluk
3957198167	delik	gömlek
3957182957	delik	kutu
3957047760	delik	kara
3956928110	delik	gök
3956726938	delik	kara
3956398919	delik	penis
3956364354	delik	makas
3955448620	delik	kumaş
3955186195	delik	toprak
3955121346	delik	dikmek
3954671574	delik	iğne
3954590488	delik	kara
3954425539	delik	kara
3954381627	delik	cinsellik
3954237332	delik	boşluk
3954226832	delik	kapı
3954204193	delik	kumaş
3954178309	delik	küpe
3954173294	delik	iğne
3954169220	delik	kapatmak
3954143297	delik	boşluk
3954143132	delik	boşluk
3954142836	delik	boş
3954103511	delik	yırtık
3954097659	delik	cep
3954038614	delik	yara
3954028957	delik	kapı
3978999276	katil	Leon
3975627654	katil	bıçak
3975297560	katil	ölüm
3973880269	katil	ceza
3970313078	katil	erkek
3969147097	katil	ceza
3968662250	katil	zanlı
3968240808	katil	bıçak
3967284794	katil	bıçak
3962910686	katil	cinayet
3961569893	katil	suçlu
3961062726	katil	cinayet
3961058558	katil	cinayet
3960919691	katil	ölüm
3960388073	katil	hırsız
3960354471	katil	duygusuz
3959674601	katil	kurşun
3959536556	katil	kan
3958892469	katil	cinayet
3958478795	katil	cinayet
3958153417	katil	zanlı
3957969296	katil	adam
3957517953	katil	cinayet
3957511522	katil	cinayet
3957315500	katil	bıçak
3957198167	katil	bıçak
3957182957	katil	cinayet
3957047760	katil	kan
3956928110	katil	bıçak
3956726938	katil	kan
3956398919	katil	zanlı
3956364354	katil	korku
3955448620	katil	cinayet
3955186195	katil	suçlu
3955121346	katil	psikoloji
3954671574	katil	suç
3954590488	katil	bıçak
3954425539	katil	zanlı
3954381627	katil	Özgecan
3954237332	katil	insanlık dışı
3954226832	katil	bıçak
3954204193	katil	zanlı
3954178309	katil	cinayet
3954173294	katil	bıçak
3954169220	katil	seri
3954143297	katil	polis
3954143132	katil	suçlu
3954142836	katil	intikam
3954103511	katil	vahşet
3954097659	katil	Tayyip
3954038614	katil	iktidar
3954028957	katil	adam
3978999276	özet	kısa
3975627654	özet	kelime
3975297560	özet	kısa
3973880269	özet	kitap
3970313078	özet	kısaltma
3969147097	özet	kitap
3968662250	özet	hikaye
3968240808	özet	hikaye
3967284794	özet	kitap
3962910686	özet	kısa
3961569893	özet	kısa
3961062726	özet	kitap
3961058558	özet	kısa
3960919691	özet	ödev
3960388073	özet	sınav
3960354471	özet	ders çalışmak
3959674601	özet	summary
3959536556	özet	sınav
3958892469	özet	?
3958478795	özet	kısa
3958153417	özet	kısa
3957969296	özet	yazı
3957517953	özet	kitap
3957511522	özet	kısaca
3957315500	özet	?
3957198167	özet	makale
3957182957	özet	roman
3957047760	özet	kısa
3956928110	özet	kitap
3956726938	özet	kısa
3956398919	özet	kısa
3956364354	özet	ders
3955448620	özet	kısa
3955186195	özet	kitap
3955121346	özet	kısaltma
3954671574	özet	kısa
3954590488	özet	kısa
3954425539	özet	kısa
3954381627	özet	ödev
3954237332	özet	okuma
3954226832	özet	kitap
3954204193	özet	dizi
3954178309	özet	ders
3954173294	özet	kısa
3954169220	özet	kitap
3954143297	özet	kısa
3954143132	özet	ana tema
3954142836	özet	net
3954103511	özet	kısa
3954097659	özet	kitap
3954038614	özet	sınav
3954028957	özet	kağıt
3978999276	alıntı	çalmak
3975627654	alıntı	cümle
3975297560	alıntı	kopya
3973880269	alıntı	söz
3970313078	alıntı	kopya
3969147097	alıntı	söz
3968662250	alıntı	makale
3968240808	alıntı	tırnak
3967284794	alıntı	yazı
3962910686	alıntı	kopya
3961569893	alıntı	yapmak
3961062726	alıntı	yazı
3961058558	alıntı	önemli
3960919691	alıntı	format
3960388073	alıntı	edebiyat
3960354471	alıntı	tırnak işareti
3959674601	alıntı	quote
3959536556	alıntı	felsefe
3958892469	alıntı	intihal
3958478795	alıntı	referans
3958153417	alıntı	çalıntı
3957969296	alıntı	yazar
3957517953	alıntı	Twitter
3957511522	alıntı	kopya
3957315500	alıntı	?
3957198167	alıntı	kitap
3957182957	alıntı	tırnak işareti
3957047760	alıntı	örnekleme
3956928110	alıntı	yazar
3956726938	alıntı	tırnak işareti
3956398919	alıntı	kopya
3956364354	alıntı	kitap
3955448620	alıntı	makale
3955186195	alıntı	cümle
3955121346	alıntı	saygı
3954671574	alıntı	deyim
3954590488	alıntı	örnek
3954425539	alıntı	sabır
3954381627	alıntı	intihal
3954237332	alıntı	söz
3954226832	alıntı	özenti
3954204193	alıntı	tez
3954178309	alıntı	kitap
3954173294	alıntı	cümle
3954169220	alıntı	çalıntı
3954143297	alıntı	ödev
3954143132	alıntı	akademik
3954142836	alıntı	söylem
3954103511	alıntı	kolay
3954097659	alıntı	intihal
3954038614	alıntı	APA
3954028957	alıntı	yazı
3978999276	pomat	ilaç
3975627654	pomat	yağ
3975297560	pomat	krem
3973880269	pomat	ilaç
3970313078	pomat	krem
3969147097	pomat	krem
3968662250	pomat	yara
3968240808	pomat	yara
3967284794	pomat	kan
3962910686	pomat	merhem
3961569893	pomat	merhem
3961062726	pomat	ilaç
3961058558	pomat	krem
3960919691	pomat	yara
3960388073	pomat	krem
3960354471	pomat	krem
3959674601	pomat	?
3959536556	pomat	şiir
3958892469	pomat	pamuk
3958478795	pomat	pamuk
3958153417	pomat	?
3957969296	pomat	yara
3957517953	pomat	merhem
3957511522	pomat	merhem
3957315500	pomat	?
3957198167	pomat	?
3957182957	pomat	pamuk
3957047760	pomat	bitki
3956928110	pomat	yara
3956726938	pomat	merhem
3956398919	pomat	ped
3956364354	pomat	tentürdiyot
3955448620	pomat	portakal
3955186195	pomat	krem
3955121346	pomat	merhem
3954671574	pomat	pamuk
3954590488	pomat	krem
3954425539	pomat	tentürdiyot
3954381627	pomat	hiç
3954237332	pomat	bant
3954226832	pomat	tentürdiyot
3954204193	pomat	sivilce
3954178309	pomat	krem
3954173294	pomat	?
3954169220	pomat	pamuk
3954143297	pomat	krem
3954143132	pomat	?
3954142836	pomat	domates
3954103511	pomat	kan
3954097659	pomat	yara
3954038614	pomat	krem
3954028957	pomat	ilaç
3978999276	gıcırtı	ses
3975627654	gıcırtı	kapı
3975297560	gıcırtı	kapı
3973880269	gıcırtı	kapı
3970313078	gıcırtı	kapı
3969147097	gıcırtı	kapı
3968662250	gıcırtı	kapı
3968240808	gıcırtı	kapı
3967284794	gıcırtı	kapı
3962910686	gıcırtı	kapı
3961569893	gıcırtı	kapı
3961062726	gıcırtı	oynamak
3961058558	gıcırtı	kapı
3960919691	gıcırtı	kapı
3960388073	gıcırtı	kapı
3960354471	gıcırtı	kapı
3959674601	gıcırtı	ses
3959536556	gıcırtı	kapı
3958892469	gıcırtı	kapı
3958478795	gıcırtı	kapı
3958153417	gıcırtı	ses
3957969296	gıcırtı	tıkırtı
3957517953	gıcırtı	kapı
3957511522	gıcırtı	kapı
3957315500	gıcırtı	yatak
3957198167	gıcırtı	kapı
3957182957	gıcırtı	kapı
3957047760	gıcırtı	hırsız
3956928110	gıcırtı	kapı
3956726938	gıcırtı	kapı
3956398919	gıcırtı	Karadeniz
3956364354	gıcırtı	kapı
3955448620	gıcırtı	kapı
3955186195	gıcırtı	kapı
3955121346	gıcırtı	irite
3954671574	gıcırtı	kapı
3954590488	gıcırtı	kapı
3954425539	gıcırtı	kapı
3954381627	gıcırtı	ses
3954237332	gıcırtı	kapı
3954226832	gıcırtı	kapı
3954204193	gıcırtı	hafız
3954178309	gıcırtı	kapı
3954173294	gıcırtı	kapı
3954169220	gıcırtı	kapı
3954143297	gıcırtı	ses
3954143132	gıcırtı	ses
3954142836	gıcırtı	korku
3954103511	gıcırtı	kapı
3954097659	gıcırtı	kapı
3954038614	gıcırtı	rahatsızlık
3954028957	gıcırtı	kapı
3978999276	asker	yürüyüş
3975627654	asker	yeşil
3975297560	asker	yeşil
3973880269	asker	memleket
3970313078	asker	doğu
3969147097	asker	vatan
3968662250	asker	subay
3968240808	asker	vatan
3967284794	asker	yeşil
3962910686	asker	üniforma
3961569893	asker	yeşil
3961062726	asker	ordu
3961058558	asker	komando
3960919691	asker	anı
3960388073	asker	Çanakkale
3960354471	asker	vatan
3959674601	asker	silah
3959536556	asker	yeşil
3958892469	asker	komando
3958478795	asker	askerlik
3958153417	asker	er
3957969296	asker	erkek
3957517953	asker	vatan
3957511522	asker	subay
3957315500	asker	şehit
3957198167	asker	yeşil
3957182957	asker	yeşil
3957047760	asker	yeşil
3956928110	asker	silah
3956726938	asker	dik
3956398919	asker	silah
3956364354	asker	ordu
3955448620	asker	savaş
3955186195	asker	bedelli
3955121346	asker	zorluk
3954671574	asker	kurşun
3954590488	asker	er
3954425539	asker	ölü
3954381627	asker	20
3954237332	asker	Çanakkale
3954226832	asker	üniforma
3954204193	asker	haki
3954178309	asker	şehit
3954173294	asker	yeşil
3954169220	asker	er
3954143297	asker	silah
3954143132	asker	vatan
3954142836	asker	savunma
3954103511	asker	darbe
3954097659	asker	zorlama
3954038614	asker	zor
3954028957	asker	selam
3978999276	yarış	at
3975627654	yarış	kulvar
3975297560	yarış	araba
3973880269	yarış	hırs
3970313078	yarış	araba
3969147097	yarış	kazanma
3968662250	yarış	araba yarışı
3968240808	yarış	at
3967284794	yarış	koşu
3962910686	yarış	hız
3961569893	yarış	araba
3961062726	yarış	Formula 1
3961058558	yarış	hırs
3960919691	yarış	çizgi
3960388073	yarış	araba
3960354471	yarış	at
3959674601	yarış	bolt
3959536556	yarış	bayrak
3958892469	yarış	araba
3958478795	yarış	bisiklet
3958153417	yarış	araba
3957969296	yarış	araba
3957517953	yarış	hırs
3957511522	yarış	araba
3957315500	yarış	galip
3957198167	yarış	araba
3957182957	yarış	araba
3957047760	yarış	araba
3956928110	yarış	araba
3956726938	yarış	oyun
3956398919	yarış	kazanmak
3956364354	yarış	at
3955448620	yarış	hırs
3955186195	yarış	araba
3955121346	yarış	kıyaslama
3954671574	yarış	birinci
3954590488	yarış	araba
3954425539	yarış	araba
3954381627	yarış	at
3954237332	yarış	zafer
3954226832	yarış	araba
3954204193	yarış	pist
3954178309	yarış	hayat
3954173294	yarış	araba
3954169220	yarış	kapışma
3954143297	yarış	rekabet
3954143132	yarış	yarışma
3954142836	yarış	galibiyet
3954103511	yarış	ralli
3954097659	yarış	sınav
3954038614	yarış	araba
3954028957	yarış	koşu
3978999276	paslı	demir
3975627654	paslı	çürük
3975297560	paslı	demir
3973880269	paslı	demir
3970313078	paslı	küf
3969147097	paslı	pis
3968662250	paslı	demir
3968240808	paslı	demir
3967284794	paslı	kirli
3962910686	paslı	eski
3961569893	paslı	demir
3961062726	paslı	demir
3961058558	paslı	demir
3960919691	paslı	demir
3960388073	paslı	çivi
3960354471	paslı	demir
3959674601	paslı	kirli
3959536556	paslı	gemi
3958892469	paslı	demir
3958478795	paslı	tekne
3958153417	paslı	küflü
3957969296	paslı	demir
3957517953	paslı	eski
3957511522	paslı	demir
3957315500	paslı	demir
3957198167	paslı	demir
3957182957	paslı	eski
3957047760	paslı	eski
3956928110	paslı	demir
3956726938	paslı	eski
3956398919	paslı	eski
3956364354	paslı	kapı
3955448620	paslı	metal
3955186195	paslı	demir
3955121346	paslı	yağ
3954671574	paslı	eski
3954590488	paslı	kirli
3954425539	paslı	çivi
3954381627	paslı	çivi
3954237332	paslı	yağmur
3954226832	paslı	tetanos
3954204193	paslı	salata
3954178309	paslı	demir
3954173294	paslı	demir
3954169220	paslı	demir
3954143297	paslı	demir
3954143132	paslı	pis
3954142836	paslı	çelik
3954103511	paslı	tetanos
3954097659	paslı	bisiklet
3954038614	paslı	kirli
3954028957	paslı	demir
3978999276	altın	maden
3975627654	altın	gümüş
3975297560	altın	gümüş
3973880269	altın	para
3970313078	altın	kuyumcu
3969147097	altın	para
3968662250	altın	gümüş
3968240808	altın	bilezik
3967284794	altın	gümüş
3962910686	altın	sarı
3961569893	altın	yüksek
3961062726	altın	çeyrek
3961058558	altın	takı
3960919691	altın	Atatürk
3960388073	altın	gümüş
3960354471	altın	küçük altın
3959674601	altın	gold
3959536556	altın	külçe
3958892469	altın	saat
3958478795	altın	sarı
3958153417	altın	kuruş
3957969296	altın	para
3957517953	altın	kıymetli
3957511522	altın	kuyumcu
3957315500	altın	bilezik
3957198167	altın	bilezik
3957182957	altın	çeyrek
3957047760	altın	kıymetli
3956928110	altın	mücevher
3956726938	altın	gümüş
3956398919	altın	gümüş
3956364354	altın	toka
3955448620	altın	gümüş
3955186195	altın	sarı
3955121346	altın	mücevher
3954671574	altın	karat
3954590488	altın	gümüş
3954425539	altın	gümüş
3954381627	altın	Afrika
3954237332	altın	kuyumcu
3954226832	altın	kuyumcu
3954204193	altın	çeyrek
3954178309	altın	ziynet
3954173294	altın	cumhuriyet
3954169220	altın	alyans
3954143297	altın	değerli
3954143132	altın	değerli
3954142836	altın	değerli
3954103511	altın	zenginlik
3954097659	altın	oran
3954038614	altın	değerli
3954028957	altın	külçe
3978999276	bilişim	bilgisayar
3975627654	bilişim	teknoloji
3975297560	bilişim	bilgisayar
3973880269	bilişim	gelişim
3970313078	bilişim	teknoloji
3969147097	bilişim	gelişim
3968662250	bilişim	gelişim
3968240808	bilişim	beyin
3967284794	bilişim	gelişim
3962910686	bilişim	bilim
3961569893	bilişim	teknoloji
3961062726	bilişim	teknoloji
3961058558	bilişim	teknoloji
3960919691	bilişim	teknisyen
3960388073	bilişim	bilgisayar
3960354471	bilişim	deney
3959674601	bilişim	teknoloji
3959536556	bilişim	ağ
3958892469	bilişim	müze
3958478795	bilişim	teknoloji
3958153417	bilişim	teknoloji
3957969296	bilişim	bilgisayar
3957517953	bilişim	İnternet
3957511522	bilişim	bilgisayar
3957315500	bilişim	bilgisayar
3957198167	bilişim	teknoloji
3957182957	bilişim	bilim
3957047760	bilişim	teknoloji
3956928110	bilişim	bilgisayar
3956726938	bilişim	teknoloji
3956398919	bilişim	teknoloji
3956364354	bilişim	İnternet
3955448620	bilişim	bilişsel
3955186195	bilişim	teknoloji
3955121346	bilişim	teknoloji
3954671574	bilişim	gelişim
3954590488	bilişim	bilgisayar
3954425539	bilişim	teknoloji
3954381627	bilişim	bilgisayar
3954237332	bilişim	bilgi
3954226832	bilişim	bilgisayar
3954204193	bilişim	görgü
3954178309	bilişim	teknoloji
3954173294	bilişim	?
3954169220	bilişim	teknoloji
3954143297	bilişim	elektronik
3954143132	bilişim	bilim
3954142836	bilişim	suç
3954103511	bilişim	bilgisayar
3954097659	bilişim	teknoloji
3954038614	bilişim	suç
3954028957	bilişim	teknoloji
3978999276	süresiz	izin
3975627654	süresiz	sürekli
3975297560	süresiz	sınırsız
3973880269	süresiz	sınır
3970313078	süresiz	rahatlık
3969147097	süresiz	sonsuz
3968662250	süresiz	sonsuz
3968240808	süresiz	zaman
3967284794	süresiz	sonsuz
3962910686	süresiz	sınırsız
3961569893	süresiz	sınav
3961062726	süresiz	sevgi
3961058558	süresiz	sınırsız
3960919691	süresiz	gün ışığı
3960388073	süresiz	sonsuz
3960354471	süresiz	sonsuz
3959674601	süresiz	limitsiz
3959536556	süresiz	uzay
3958892469	süresiz	limitsiz
3958478795	süresiz	konuşma
3958153417	süresiz	sınırsız
3957969296	süresiz	zaman
3957517953	süresiz	sınırsız
3957511522	süresiz	sinirsiz
3957315500	süresiz	rahat
3957198167	süresiz	rahat
3957182957	süresiz	sonsuz
3957047760	süresiz	sınırsız
3956928110	süresiz	sonsuz
3956726938	süresiz	sınırsız
3956398919	süresiz	sınırsız
3956364354	süresiz	tolerans
3955448620	süresiz	sonsuz
3955186195	süresiz	sevgi
3955121346	süresiz	kanser
3954671574	süresiz	zaman
3954590488	süresiz	sonsuz
3954425539	süresiz	zaman
3954381627	süresiz	işten atılma
3954237332	süresiz	zaman
3954226832	süresiz	saat
3954204193	süresiz	nesne
3954178309	süresiz	cennet
3954173294	süresiz	sonsuz
3954169220	süresiz	hayat
3954143297	süresiz	vakitli
3954143132	süresiz	sınırsız
3954142836	süresiz	sınır
3954103511	süresiz	kısıt
3954097659	süresiz	belirsiz
3954038614	süresiz	limitsiz
3954028957	süresiz	zaman
3978999276	medya	reklam
3975627654	medya	televizyon
3975297560	medya	televizyon
3973880269	medya	televizyon
3970313078	medya	AKP
3969147097	medya	haber
3968662250	medya	televizyon
3968240808	medya	televizyon
3967284794	medya	televizyon
3962910686	medya	reklam
3961569893	medya	iletişim
3961062726	medya	özel hayat
3961058558	medya	maşa
3960919691	medya	tarafsız
3960388073	medya	iletişim
3960354471	medya	televizyon
3959674601	medya	gazete
3959536556	medya	tartışma
3958892469	medya	tasarım
3958478795	medya	reklam
3958153417	medya	haber
3957969296	medya	televizyon
3957517953	medya	yalan
3957511522	medya	televizyon
3957315500	medya	haber
3957198167	medya	televizyon
3957182957	medya	reklam
3957047760	medya	televizyon
3956928110	medya	kamera
3956726938	medya	basın
3956398919	medya	penguen
3956364354	medya	kafa
3955448620	medya	iletişim
3955186195	medya	yalan
3955121346	medya	yalan
3954671574	medya	iletişim
3954590488	medya	sosyal
3954425539	medya	karışık
3954381627	medya	yandaş
3954237332	medya	iletişim
3954226832	medya	televizyon
3954204193	medya	komşu
3954178309	medya	dedikodu
3954173294	medya	televizyon
3954169220	medya	acun
3954143297	medya	reklam
3954143132	medya	iletişim
3954142836	medya	kandırmaca
3954103511	medya	havuz
3954097659	medya	taraflı
3954038614	medya	sansür
3954028957	medya	reklam
3978999276	cevap	soru
3975627654	cevap	soru
3975297560	cevap	soru
3973880269	cevap	soru
3970313078	cevap	sınav
3969147097	cevap	soru
3968662250	cevap	sonuç
3968240808	cevap	soru
3967284794	cevap	soru
3962910686	cevap	soru
3961569893	cevap	soru
3961062726	cevap	soru
3961058558	cevap	soru
3960919691	cevap	bilgelik
3960388073	cevap	soru
3960354471	cevap	soru
3959674601	cevap	soru
3959536556	cevap	anahtar
3958892469	cevap	soru
3958478795	cevap	soru
3958153417	cevap	yanıt
3957969296	cevap	yanıt
3957517953	cevap	yanıt
3957511522	cevap	soru
3957315500	cevap	soru
3957198167	cevap	sınav
3957182957	cevap	soru
3957047760	cevap	yanıt
3956928110	cevap	sınav
3956726938	cevap	yanıt
3956398919	cevap	yanıt
3956364354	cevap	soru
3955448620	cevap	yorum
3955186195	cevap	karşılık
3955121346	cevap	soru
3954671574	cevap	düşünce
3954590488	cevap	soru
3954425539	cevap	yok
3954381627	cevap	soru
3954237332	cevap	yanıt
3954226832	cevap	soru
3954204193	cevap	soru
3954178309	cevap	soru
3954173294	cevap	soru
3954169220	cevap	soru
3954143297	cevap	soru
3954143132	cevap	yanıt
3954142836	cevap	soru
3954103511	cevap	yardım
3954097659	cevap	mesaj
3954038614	cevap	soru
3954028957	cevap	soru
3978999276	ev	kedi
3975627654	ev	huzur
3975297560	ev	aile
3973880269	ev	aile
3970313078	ev	yalnızlık
3969147097	ev	oda
3968662250	ev	aile
3968240808	ev	aile
3967284794	ev	salon
3962910686	ev	huzur
3961569893	ev	araba
3961062726	ev	aile
3961058558	ev	huzur
3960919691	ev	huzur
3960388073	ev	güven
3960354471	ev	güvenli yer
3959674601	ev	araba
3959536556	ev	sıcaklık
3958892469	ev	hane
3958478795	ev	Wi-Fi
3958153417	ev	araba
3957969296	ev	masa
3957517953	ev	aile
3957511522	ev	yuva
3957315500	ev	aile
3957198167	ev	rahat
3957182957	ev	ofis
3957047760	ev	yuva
3956928110	ev	anahtar
3956726938	ev	huzur
3956398919	ev	iş
3956364354	ev	araba
3955448620	ev	sahiplik
3955186195	ev	mutluluk
3955121346	ev	rahatlık
3954671574	ev	sıcak
3954590488	ev	arsa
3954425539	ev	koku
3954381627	ev	barınak
3954237332	ev	Çanakkale
3954226832	ev	villa
3954204193	ev	harika
3954178309	ev	barınak
3954173294	ev	aile
3954169220	ev	yuva
3954143297	ev	oda
3954143132	ev	aile
3954142836	ev	yuva
3954103511	ev	yuva
3954097659	ev	bahçe
3954038614	ev	mülk
3954028957	ev	aile
3978999276	para	maaş
3975627654	para	bozukluk
3975297560	para	iş
3973880269	para	maddiyat
3970313078	para	taksi
3969147097	para	mutluluk
3968662250	para	alışveriş
3968240808	para	borsa
3967284794	para	harçlık
3962910686	para	güç
3961569893	para	dolar
3961062726	para	cüzdan
3961058558	para	kaos
3960919691	para	güç
3960388073	para	dolar
3960354471	para	hayat
3959674601	para	zenginlik
3959536556	para	yeşil
3958892469	para	yeşil
3958478795	para	zenginlik
3958153417	para	mal
3957969296	para	cüzdan
3957517953	para	kağıt
3957511522	para	ihtiyaç
3957315500	para	hayat
3957198167	para	alışveriş
3957182957	para	mal
3957047760	para	güçlülük
3956928110	para	kağıt
3956726938	para	yeşil
3956398919	para	yeşil
3956364354	para	aşk
3955448620	para	rahatlık
3955186195	para	huzur
3955121346	para	güç
3954671574	para	kolaylık
3954590488	para	pul
3954425539	para	şıngırtı
3954381627	para	güç
3954237332	para	bankamatik
3954226832	para	cüzdan
3954204193	para	yok
3954178309	para	araç
3954173294	para	cüzdan
3954169220	para	çalışmak
3954143297	para	zengin
3954143132	para	zenginlik
3954142836	para	güç
3954103511	para	borsa
3954097659	para	cüzdan
3954038614	para	kurtuluş
3954028957	para	saadet
3978999276	külhan	bey
3975627654	külhan	hamam
3975297560	külhan	ocak
3973880269	külhan	beylik
3970313078	külhan	hamam
3969147097	külhan	bey
3968662250	külhan	bey
3968240808	külhan	hamam
3967284794	külhan	bey
3962910686	külhan	hamam
3961569893	külhan	beyi
3961062726	külhan	hamam
3961058558	külhan	?
3960919691	külhan	kabadayı
3960388073	külhan	?
3960354471	külhan	bilmiyorum
3959674601	külhan	beyi
3959536556	külhan	otorite
3958892469	külhan	bey
3958478795	külhan	külah
3958153417	külhan	bey
3957969296	külhan	bey
3957517953	külhan	heybetli
3957511522	külhan	bey
3957315500	külhan	?
3957198167	külhan	bey
3957182957	külhan	beylice
3957047760	külhan	sigara
3956928110	külhan	güç
3956726938	külhan	bey
3956398919	külhan	bey
3956364354	külhan	bey
3955448620	külhan	güçlü
3955186195	külhan	hamam
3955121346	külhan	cehennem
3954671574	külhan	beylik
3954590488	külhan	yangın
3954425539	külhan	bey
3954381627	külhan	kabadayı
3954237332	külhan	Gülhan
3954226832	külhan	?
3954204193	külhan	bey
3954178309	külhan	kabadayı
3954173294	külhan	bey
3954169220	külhan	?
3954143297	külhan	hamam
3954143132	külhan	?
3954142836	külhan	külah
3954103511	külhan	bey
3954097659	külhan	bey
3954038614	külhan	hamam
3954028957	külhan	bey
3978999276	hayvan	yılan
3975627654	hayvan	köpek
3975297560	hayvan	insan
3973880269	hayvan	dost
3970313078	hayvan	dost
3969147097	hayvan	köpek
3968662250	hayvan	köpek
3968240808	hayvan	kedi
3967284794	hayvan	canlı
3962910686	hayvan	dost
3961569893	hayvan	köpek
3961062726	hayvan	kedi
3961058558	hayvan	sempatik
3960919691	hayvan	kedi
3960388073	hayvan	kopek
3960354471	hayvan	köpek
3959674601	hayvan	insan
3959536556	hayvan	doğa
3958892469	hayvan	köpek
3958478795	hayvan	kedim
3958153417	hayvan	bitki
3957969296	hayvan	köpek
3957517953	hayvan	köpeğim
3957511522	hayvan	sevimli
3957315500	hayvan	köpek
3957198167	hayvan	aslan
3957182957	hayvan	kopek
3957047760	hayvan	at
3956928110	hayvan	köpek
3956726938	hayvan	böğürtü
3956398919	hayvan	köpek
3956364354	hayvan	haklar
3955448620	hayvan	ayı
3955186195	hayvan	aslan
3955121346	hayvan	dost
3954671574	hayvan	bitki
3954590488	hayvan	bitki
3954425539	hayvan	kedi
3954381627	hayvan	istismar
3954237332	hayvan	köpek
3954226832	hayvan	kedi
3954204193	hayvan	köpek
3954178309	hayvan	aciz
3954173294	hayvan	köpek
3954169220	hayvan	aşk
3954143297	hayvan	kopek
3954143132	hayvan	öküz
3954142836	hayvan	at
3954103511	hayvan	barınak
3954097659	hayvan	deney
3954038614	hayvan	kedi
3954028957	hayvan	barınak
3978999276	kırmızı	kalp
3975627654	kırmızı	hırs
3975297560	kırmızı	aşk
3973880269	kırmızı	beyaz
3970313078	kırmızı	aşk
3969147097	kırmızı	bayrak
3968662250	kırmızı	kan
3968240808	kırmızı	tutku
3967284794	kırmızı	ışık
3962910686	kırmızı	ateş
3961569893	kırmızı	ruj
3961062726	kırmızı	aşk
3961058558	kırmızı	enerji
3960919691	kırmızı	tutku
3960388073	kırmızı	ask
3960354471	kırmızı	aşk
3959674601	kırmızı	renk
3959536556	kırmızı	müzik
3958892469	kırmızı	balon
3958478795	kırmızı	ruj
3958153417	kırmızı	al
3957969296	kırmızı	et
3957517953	kırmızı	aşk
3957511522	kırmızı	tutku
3957315500	kırmızı	elbise
3957198167	kırmızı	kan
3957182957	kırmızı	kan
3957047760	kırmızı	ruj
3956928110	kırmızı	ruj
3956726938	kırmızı	kan
3956398919	kırmızı	al
3956364354	kırmızı	aşk
3955448620	kırmızı	siyah
3955186195	kırmızı	seksi
3955121346	kırmızı	cinsellik
3954671574	kırmızı	aşk
3954590488	kırmızı	al
3954425539	kırmızı	meşin
3954381627	kırmızı	Orhan Pamuk
3954237332	kırmızı	Furkan
3954226832	kırmızı	elma
3954204193	kırmızı	lüle
3954178309	kırmızı	tutku
3954173294	kırmızı	domates
3954169220	kırmızı	beyaz
3954143297	kırmızı	siyah
3954143132	kırmızı	çekici
3954142836	kırmızı	aşk
3954103511	kırmızı	ateşli
3954097659	kırmızı	kan
3954038614	kırmızı	aşk
3954028957	kırmızı	et
